Date,Start Date,End Date,Origin City,Origin Latitude,Origin Longitude,Destination City,Destination Latitude,Destination Longitude,Sender,Recipient,Notes
28 October 1694,-74937,-74937,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Innes, Lewis",-
28 September 1680,-80080,-80080,Douai,50.2509,3.1121,Paris,48.5109,2.2034,"Innes, Father James","Innes, Lewis",-
28 September 1680,-80080,-80080,London,51.514125,-0.093689,Paris,48.5109,2.2034,"MacDonald, R",MacDonald,-
28 September 1687,-77524,-77524,Drummond Castle,56.202,3.5155,-,-,-,"Smith, James",-,-
28 September 1687,-77524,-77524,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
28 September 1691,-76063,-76063,Livorno,43.55,10.316667,-,-,-,"Leslie, Walter Lorenzo",-,-
28 September 1694,-74967,-74967,Rome,41.5753,12.2708,St Germain,46.912384,2.445217,"Leslie, Don Gulielmo","Innes, Lewis",-
29 April 1680,-80232,-80232,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Nicol, James","MacDonald, Aeneas",-
29 April 1683,-79137,-79137,Mons,50.45,3.933333,Paris,48.5109,2.2034,"Oliphant, William","Innes, Lewis",-
29 April 1683,-79137,-79137,St Quentin,48.617635,3.749137,-,-,-,"Leslie, George",-,-
29 April 1687,-77676,-77676,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Perth, Lord","Whyteford, Charles",-
29 April 1688,-77310,-77310,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
29 April 1692,-75849,-75849,Marseilles,47.066721,3.011832,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
29 April 1692,-75849,-75849,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo and Leslie, Walter Lorenzo","Whyteford, Charles",-
29 April 1692,-75849,-75849,Rome,41.5753,12.2708,-,-,-,"Leslie, Walter Lorenzo","Thomson, Mr",-
29 April 1692,-75849,-75849,St Quentin,48.617635,3.749137,St Germain,46.912384,2.445217,"Leslie, George","Innes, Lewis",-
29 April 1695,-74754,-74754,-,-,-,Elgin,57.65,-3.333333,Enscot,"Dunbar, Alexander","Dunbar alias, Peter Gray"
29 August 1678,-80841,-80841,"Gordon Castle, alias Bogue",57.3723,-3.0514,-,-,-,"Dunbar, Alexander",-,-
29 August 1678,-80841,-80841,Urbino,43.716667,12.633333,-,-,-,"Leslie, Don Gulielmo",-,-
29 August 1685,-78284,-78284,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Gordon, James of Glastirim",-
29 August 1687,-77554,-77554,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles",-
29 August 1694,-74997,-74997,Douai,50.2509,3.1121,St Germain,46.912384,2.445217,"Innes, Father James","Innes, Lewis",-
29 December 1681,-79623,-79623,Aberdeen,57.133333,-2.1,Rome,41.5753,12.2708,"Leslie, Alexander","Leslie, Don Gulielmo",-
29 December 1686,-77797,-77797,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
29 January 1668,-84706,-84706,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Gordon, Father Adam","Talbot, Father Gilbert",-
29 January 1691,-76305,-76305,Paris,48.5109,2.2034,-,-,-,"Innes, TFB",Adamson,-
29 July 1683,-79046,-79046,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Hay, Andrew","Innes, Lewis",-
29 July 1689,-76854,-76854,Brest,48.390756,-4.486165,-,-,-,"Wallace, John",-,-
29 June 1680,-80171,-80171,Bornheim,50.133333,8.716667,Rome,41.5753,12.2708,"Johnston, Father Tomas","Leslie, Don Gulielmo",-
29 June 1680,-80171,-80171,Brussels,50.833333,4.333333,Rome,41.5753,12.2708,"Johnston, Father Tomas","Barberino, Cardinal Charles",near Brussels
29 June 1680,-80171,-80171,Brussels,50.833333,4.333333,Vatican,41.902916,12.453389,"Johnston, Father Tomas",Pope,near Brussels
29 June 1680,-80171,-80171,Edinburgh,55.95,-3.2,-,-,-,"Dunbar, Alexander",-,-
29 June 1683,-79076,-79076,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Whyteford, Charles",-
29 June 1683,-79076,-79076,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Innes, Lewis",Burnet alias David Lawrence
29 June 1683,-79076,-79076,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Innes, Lewis","Burnet alias, Mr Lawrence"
29 June 1683,-79076,-79076,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
29 March 1681,-79898,-79898,-,-,-,Rome,41.5753,12.2708,"McGhie, Father Andrew","Leslie, Don Gulielmo",-
29 March 1683,-79168,-79168,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leyburn, John","Innes, Lewis",-
29 March 1688,-77341,-77341,Inverness,57.466667,-4.233333,-,-,-,"Devoyer, James",-,-
29 March 1688,-77341,-77341,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
29 March 1688,-77341,-77341,Scotland,56.4907,4.2026,Rome,41.5753,12.2708,"Burnet, David and Innes, Lewis","Whyteford, Charles","Burnet alias, David Lawrence"
29 March 1688,-77341,-77341,Scotland,56.4907,4.2026,-,-,-,"Burnet, David","Innes, Lewis",Innes alias Mr Cromar
29 May 1680,-80202,-80202,Rome,41.5753,12.2708,Subiaco,41.0509,13.0624,"Darian, Father Chilian","Archangel, Father",-
29 May 1683,-79107,-79107,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","St Clair, J Lady Roslin",-
29 May 1689,-76915,-76915,Dublin,53.3330556,-6.2488889,Paris,48.5109,2.2034,"Wallace, John","Innes, Lewis",-
29 November 1684,-78557,-78557,Amiens,49.9,2.3,Paris,48.5109,2.2034,"Irvine, John","Innes, Lewis",-
29 November 1688,-77096,-77096,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Conne, Patrick","Innes, Lewis",-
29 November 1692,-75635,-75635,France,44.637619,0.447725,-,-,-,"O'Cullenan, Gabriel","Eustace, Father Thomas",-
29 November 1692,-75635,-75635,London,51.514125,-0.093689,-,-,-,"Wilson, James",-,-
29 November 1694,-74905,-74905,Rotterdam,51.916667,4.5,Paris,48.5109,2.2034,"Wallace, John","Compigny, Pierre de",Wallace alias J Patersone
29 October 1681,-79684,-79684,Aberdeen,57.133333,-2.1,Paris,48.5109,2.2034,"Leslie, Alexander","Innes, Lewis",-
29 October 1681,-79684,-79684,-,-,-,Paris,48.5109,2.2034,"Christie, A","Innes, Lewis",-
29 September 1681,-79714,-79714,-,-,-,Paris,48.5109,2.2034,"Hay, Father R, Abbot of St Jacques","Innes, Lewis",-
29 September 1684,-78618,-78618,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
29 September 1691,-76062,-76062,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Forbes, William","Leslie, Walter Lorenzo",-
29 September 1691,-76062,-76062,Venice,45.438611,12.326667,Rome,41.5753,12.2708,"Leith, Abbot","Leslie, Don Gulielmo",-
29 September 1695,-74601,-74601,Dunkirk,51.05,2.366667,St Germain,46.912384,2.445217,"Chrichton, Alexander","Innes, Lewis",Chrichton staying at a convent in Dunkirk and hosted by Dame Laua the Prioress and by Lady Abbess; is this the convent Innes is associated with?
30 April 1685,-78405,-78405,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
30 April 1685,-78405,-78405,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Howard, Cardinal Philip",-
30 April 1685,-78405,-78405,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Leyburn, John",-
30 April 1688,-77309,-77309,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
30 August 1675,-81936,-81936,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Irvine, Christopher","Irvine, John",cousins
30 August 1681,-79744,-79744,Wurzburg,49.787778,9.936111,Rome,41.5753,12.2708,"Maxwell, Abbot Bernard","Leslie, Alexander",-
30 August 1687,-77553,-77553,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Hay, Andrew","Whyteford, Charles",-
30 August 1688,-77187,-77187,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly and Hay, Andrew","Whyteford, Charles",-
30 August 1688,-77187,-77187,London,51.514125,-0.093689,-,-,-,"Dunbar, Alexander",-,-
30 December 1678,-80718,-80718,Padua,45.24,11.5307,Pesaro,43.9,12.916667,"Bannerman, Robert","Leslie, Don Gulielmo",-
30 December 1685,-78161,-78161,"Gordon Castle, alias Bogue",57.3723,-3.0514,Rome,41.5753,12.2708,"Leslie, Alexander","Leslie, Don Gulielmo",-
30 December 1692,-75604,-75604,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
30 December 1694,-74874,-74874,Rotterdam,51.916667,4.5,Paris,48.5109,2.2034,"Wallace, John","Compigny, Pierre de",Wallace alias J Patersone
30 January 1684,-78861,-78861,Glastirim,57.313,2.464,Paris,48.5109,2.2034,"Gordon, P","Innes, Lewis",-
30 July 1678,-80871,-80871,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Zambechini, Giuseppe","Leslie, Don Gulielmo",-
30 July 1680,-80140,-80140,Subiaco,41.0509,13.0624,-,-,-,"Chalmers, Father Athanasius",-,-
30 July 1684,-78679,-78679,"Gordon Castle, alias Bogue",57.3723,-3.0514,-,-,-,"Irvine, John",-,"Irvine alias, Cabrach"
30 July 1687,-77584,-77584,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Walter Lorenzo",-
30 July 1688,-77218,-77218,Edinburgh,55.95,-3.2,-,-,-,"Burnet, David","Innes, Lewis","Burnet alias, David Lawrence; Innes alias Cromar"
30 July 1691,-76123,-76123,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
30 June 1661,-87110,-87110,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Christie, Father William","Dempster, Father Francis",-
30 June 1683,-79075,-79075,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis","Meldrum, Lord",-
30 June 1685,-78344,-78344,Rome,41.5753,12.2708,Subiaco,41.0509,13.0624,"Howard, Cardinal Philip","Chalmers, Father Athansius",-
30 March 1680,-80262,-80262,Brussels,50.833333,4.333333,Rome,41.5753,12.2708,"Johnston, Father Tomas","Leslie, Don Gulielmo",near Brussels
30 March 1685,-78436,-78436,Rome,41.5753,12.2708,"Santa Marinella, Rome",42.0719,11.4303,"Strachan, Robert Francis","Leslie, Don Gulielmo",-
30 March 1693,-75514,-75514,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Melfort, Lord","Leslie, Don Gulielmo",-
30 May 1683,-79106,-79106,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly","Innes, Lewis",Gordon alias Hyppons
30 May 1687,-77645,-77645,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
30 May 1688,-77279,-77279,Calais,44.97814,0.983075,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
30 November 1684,-78556,-78556,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Gordon, George, Duke of Gordon/Marquess Huntly","Gordon alias, Hippons"
30 November 1694,-74904,-74904,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Whyteford, Charles",-
30 November 1694,-74904,-74904,Rome,41.5753,12.2708,-,-,-,"Leslie, Don Gulielmo","Innes, Lewis",-
30 October 1669,-84066,-84066,Pistoia,43.916667,10.9,Rome,41.5753,12.2708,"McGhie, Father Andrew","Talbot, Father Gilbert",-
30 October 1676,-81509,-81509,Edinburgh,55.95,-3.2,-,-,-,"McGhie, Father Andrew",-,-
30 October 1683,-78953,-78953,Rouen,49.433333,1.083333,Paris,48.5109,2.2034,"Irvine, John","Innes, Lewis and Beaufort, Charles","Irvine alias, Cabrach"
30 October 1688,-77126,-77126,-,-,-,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
30 October 1690,-76396,-76396,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
30 October 1692,-75665,-75665,Scotland,56.4907,4.2026,France,44.637619,0.447725,"Strachan, Robert Francis","Debure, Lewis",-
30 September 1686,-77887,-77887,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
30 September 1688,-77156,-77156,"Holyroodhouse, Edinburgh",55.573,3.0924,Paris,48.5109,2.2034,"Smith, James","Innes, Lewis",-
30 September 1692,-75695,-75695,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Whyteford, Charles",-
30 September 1692,-75695,-75695,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
30 September 1697,-73869,-73869,Speymouth,57.38,-3.0642,Rome,41.5753,12.2708,"Jameson, John Paul","Leslie, Don Gulielmo",-
31 August 1668,-84491,-84491,Paris,48.5109,2.2034,-,-,-,"Irvine, John",Madame la Marquesse de Bagni,-
31 August 1680,-80108,-80108,-,-,-,Paris,48.5109,2.2034,"Whyteford, Charles and Burnet, David","Innes, Lewis",Burnet alias David Lawrence
31 August 1686,-77917,-77917,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Leslie, Alexander","Whyteford, Charles",-
31 August 1692,-75725,-75725,Aberdeen,57.133333,-2.1,-,-,-,"Jameson, John Paul",-,-
31 December 1680,-79986,-79986,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Whyteford, Charles","Innes, Lewis",-
31 December 1685,-78160,-78160,Elgin,57.65,-3.333333,Rome,41.5753,12.2708,"Leslie, Alexander",Propaganda,-
31 December 1691,-75969,-75969,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Thomson, James",Leslie,-
31 December 1691,-75969,-75969,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Thomson, James","Leslie, Don Gulielmo",-
31 January 1683,-79225,-79225,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
31 January 1689,-77033,-77033,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Walter Lorenzo",-
31 July 1676,-81600,-81600,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Burnet, David","Leslie, Don Gulielmo",-
31 July 1690,-76487,-76487,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Walter Lorenzo",-
31 July 1691,-76122,-76122,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Fleming, Abbot Placidus","Leslie, Don Gulielmo",-
31 March 1681,-79896,-79896,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
31 March 1683,-79166,-79166,Lille,50.632971,3.058585,Paris,48.5109,2.2034,"Innes, Father James","Innes, Lewis",-
31 March 1687,-77705,-77705,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles",-
31 March 1692,-75878,-75878,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Thomson, James","Leslie, Don Gulielmo",-
31 March 1692,-75878,-75878,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Thomson, James","Leslie, Walter Lorenzo",-
31 May 1680,-80200,-80200,Louvain,50.883333,4.7,Paris,48.5109,2.2034,-,"Barclay, Robert",-
31 May 1688,-77278,-77278,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
31 May 1694,-75087,-75087,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
31 October 1665,-85526,-85526,Naples,40.833333,14.25,Rome,41.5753,12.2708,"Strachan, Father John","Talbot, Father Gilbert",-
31 October 1692,-75664,-75664,Scotland,56.4907,4.2026,France,44.637619,0.447725,"Strachan, Robert Francis","Hylt, Charles",-
31 October 1695,-74569,-74569,Aberdeen,57.133333,-2.1,Rome,41.5753,12.2708,"Jameson, John Paul","Leslie, Don Gulielmo",mission in Scotland.  21 missionaries in the Highlands and 13 in the Lowlands
April 1663,-86470,-86440,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Gordon, Father Adam","Talbot, Father Gilbert",-
April 1683,-79165,-79135,Chalon,46.78875,4.84877,Paris,48.5109,2.2034,Mayret,"Innes, Lewis",-
April 1684,-78799,-78769,Bourgignon,47.28,6.4845,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
April 1687,-77704,-77674,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
April 1688,-77338,-77308,Aberdeen,57.133333,-2.1,Rome,41.5753,12.2708,"Strachan, Robert Francis","Leslie, Don Gulielmo",-
April 1697,-74051,-74021,Rome,41.5753,12.2708,St Germain,46.912384,2.445217,"Drummond, Lord","Innes, Lewis",annoyed with John Dunbar who is a student at the College
August 1663,-86348,-86317,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Gordon, Father Adam","Talbot, Father Gilbert",-
August 1687,-77582,-77551,Edinburgh,55.95,-3.2,London,51.514125,-0.093689,"Strachan, Robert Francis","Whyteford, Charles",-
August 1687,-77582,-77551,"Holyroodhouse, Edinburgh",55.573,3.0924,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
August 1688,-77216,-77185,London,51.514125,-0.093689,-,-,-,"Dunbar, Alexander",-,-
August 1688,-77216,-77185,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
August 1690,-76486,-76455,Stettenfels,49.0528,9.1212,Rome,41.5753,12.2708,"Sargeant, Francis","Leslie, Walter Lorenzo",-
August 1692,-75755,-75724,Scotland,56.4907,4.2026,Amsterdam,52.35,4.916667,"Strachan, Robert Francis","Low, but for a priest",-
BEFORE 7 August 1683,-,-,Paris,48.5109,2.2034,Scotland,56.4907,4.2026,"Innes, Lewis","Dunbar, Alexander",-
December 1666,-85130,-85099,London,51.514125,-0.093689,-,-,-,"Howard, Cardinal Philip",-,-
December 1674,-82208,-82177,Subiaco,41.0509,13.0624,Ratisbone,49.0118,12.0536,"Chalmers, Father Athanasius",Abbot of Ratisbone,-
December 1674,-82208,-82177,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
December 1683,-78921,-78890,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David and Dunbar, Alexander","Innes, Lewis",Burnet alias David Lawrence
December 1690,-76364,-76333,Stettenfels,49.0528,9.1212,Rome,41.5753,12.2708,"Sargeant, Francis","Leslie, Walter Lorenzo",-
December 1691,-75999,-75968,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Innes, George","Whyteford, Charles",-
December 1693,-75268,-75237,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
February 1678,-81050,-81022,Scotland,56.4907,4.2026,-,-,-,"Dunbar, Alexander",-,-
February 1681,-79954,-79926,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David and Gordon, John",Gordon of Beldorney,-
February 1683,-79224,-79196,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Innes, Lewis",-
February 1683,-79224,-79196,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly","Innes, Lewis",-
February 1683,-79224,-79196,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"St Clair, J Lady Roslin and Gordon, George, Duke of Gordon/Marquess Huntly","Innes, Lewis","Gordon alias, Hippons"
February 1687,-77763,-77735,Arisaig,56.5504,-5.5025,-,-,-,"Devoyer, James and Lea, James",-,-
February 1689,-77032,-77004,Speymouth,57.38,-3.0642,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
January 1678,-81081,-81050,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Dunbar, Alexander","Barclay, Robert",-
January 1689,-77063,-77032,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo and Leslie, Don Gulielmo","Whyteford, Charles",-
January 1691,-76333,-76302,Dunkirk,51.05,2.366667,-,-,-,"Nicolson, Thomas",-,-
January 1692,-75968,-75937,London,51.514125,-0.093689,St Germain,46.912384,2.445217,"Griffith, Captain","Innes, Lewis",Griffth alias HB
January 1699,-73411,-73380,London,51.514125,-0.093689,-,-,-,"Innes, Walter",-,-
January-July 1665,-,-,-,-,-,Rome,41.5753,12.2708,"Johnstone, Father George","Talbot, Father Gilbert",-
July 1665,-85648,-85617,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"de Bourges, J","Barberino, Cardinal Charles",-
July 1680,-80169,-80138,Quillebeuf,49.469338,0.527934,Paris,48.5109,2.2034,"Burnet, David","Innes, Lewis and Barclay, Robert",Burnet alias David Lawrence
July 1685,-78343,-78312,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Jameson, John Paul","Leslie, Walter Lorenzo",-
July 1687,-77613,-77582,"Holyroodhouse, Edinburgh",55.573,3.0924,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
July 1687,-77613,-77582,"Holyroodhouse, Edinburgh",55.573,3.0924,-,-,-,"Innes, Lewis",-,-
July 1688,-77247,-77216,Edinburgh,55.95,-3.2,-,-,-,"Burnet, David; Morres, Rob; Nicol, James; Trener, John; Carolan, Patrick; Coan, Cornelius; Leslie, Alexander; Irvine, John; Jameson, John Paul; Guthrie, David; Chrichton, Alexander",Lord Chancellor,-
July 1691,-76152,-76121,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Gordon, Father Augustin","Leslie, Walter Lorenzo",-
July 1692,-75786,-75755,Glastirim,57.313,2.464,Rome,41.5753,12.2708,"Gordon, James of Glastirim","Leslie, Don Gulielmo",-
June 1665,-85678,-85648,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"de Bourges, J","Barberino, Cardinal Charles",-
June 1687,-77643,-77613,"Holyroodhouse, Edinburgh",55.573,3.0924,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
June 1688,-77277,-77247,London,51.514125,-0.093689,-,-,-,"Lindsay, David","Innes, Lewis",-
June 1688,-77277,-77247,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
June 1691,-76182,-76152,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Gordon, Father Augustin","Leslie, Walter Lorenzo",-
June 1693,-75451,-75421,Leghorn,43.55,10.316667,Rome,41.5753,12.2708,"Sleyne, John Baptist, Bishop of Cork","Leslie, Lorenzo",-
March 1689,-77004,-76973,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
March 1692,-75908,-75877,Fochabers,57.616667,-3.083333,-,-,-,"Burnet, David and Dunbar, Alexander","Cussy, J de","Burnet alias, David Lawrence"
March 1694,-75178,-75147,St Germain,46.912384,2.445217,St Germain,46.912384,2.445217,"Innes, Father James","Innes, Lewis",-
May 1678,-80961,-80930,Scotland,56.4907,4.2026,-,-,-,"Dunbar, Alexander",-,-
May 1680,-80230,-80199,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Whyteford, Charles","Innes, Lewis",-
May 1683,-79135,-79104,Chalon,46.78875,4.84877,Paris,48.5109,2.2034,Mayret,"Innes, Lewis",-
May 1687,-77674,-77643,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
May 1689,-76943,-76912,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
May 1694,-75117,-75086,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Innes, Lewis",-
November 1666,-85160,-85130,London,51.514125,-0.093689,-,-,-,"Howard, Cardinal Philip",-,-
November 1681,-79681,-79651,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Irvine, John","Jameson, John Paul",-
November 1683,-78951,-78921,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Innes, Lewis",-
November 1683,-78951,-78921,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly","Innes, Lewis",-
November 1683,-78951,-78921,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Leslie, Alexander","Innes, Lewis","Leslie alias, Hardboots"
November 1692,-75663,-75633,Scotland,56.4907,4.2026,Rome,41.5753,12.2708,"Burnet, David and Dunbar, Alexander and Jameson, John Paul and Strachan, Robert Francis","Leslie, Don Gulielmo",-
November 1697,-73837,-73807,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Nicolson, Thomas and Jameson, John Paul","Innes, Lewis","recommending bearer for Scots College, Paris, but Innes might have been in St Germain"
October 1678,-80808,-80777,England,55.378051,-3.435973,Paris,48.5109,2.2034,"Whyteford, Charles","Burnet, David",heading for Scotland at end of week
October 1684,-78616,-78585,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
October 1687,-77521,-77490,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
October 1692,-75694,-75663,Scotland,56.4907,4.2026,-,-,-,"Burnet, David and Dunbar, Alexander and Jameson, John Paul",-,-
October 1694,-74964,-74933,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Innes, Lewis",-
September 1686,-77916,-77886,London,51.514125,-0.093689,-,-,-,"Dunbar, Alexander",-,-
September 1686,-77916,-77886,Paris,48.5109,2.2034,-,-,-,"Innes, Lewis",-,-
September 1691,-76090,-76060,London,51.514125,-0.093689,-,-,-,"Morgan, Henry","Innes, Lewis",-
September 1691,-76090,-76060,-,-,-,Paris,48.5109,2.2034,"Burnet, David and Dunbar, Alexander","Whyteford, Charles","Burnet alias, Will Foster"
September 1692,-75724,-75694,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David and Dunbar, Alexander","Innes, Lewis",-
September 1694,-74994,-74964,Antwerp,51.216667,4.416667,Paris,48.5109,2.2034,"Wallace, John",Murpille,"Wallace alias Jo Cant; Murpille, merchant"
September 1699,-73168,-73138,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Dunbar, Alexander","Whyteford, Charles",Gordon is the 3rd son of Glastirim and brother to James Gordon of Glastirim
1660,-87656,-87290,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Christie, Father William","Roberson, Amader",-
1660,-87656,-87290,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Christie, Father William","Talbot, Father Gilbert",-
1661,-87290,-86925,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Christie, Father William","Talbot, Father Gilbert",-
1661,-87290,-86925,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Talbot, Father Gilbert",-
